reviewBody,alternativeName
"O ministro da Justiça licenciado, Alexandre de Moraes, afirmou em sua sabatina no Senado que o governo transferiu R$ 1,2 bilhão do Fundo Penitenciário Nacional Funpen, em dezembro, para os estados modernizarem o sistema. Também disse que o governo realizou 96,7% do orçamento na questão penitenciária, quando a realização em anos anteriores foi menor.",Sem contexto
"Durante a sabatina a que foi submetido por sua indicação ao Supremo Tribunal Federal STF, o ministro da Justiça licenciado, Alexandre de Moraes, disse que a Constituição de 1988 é a que mais garante foro privilegiado dentre as Cartas brasileiras. E que a situação se repete se comparada a Constituições europeias.",Verdadeiro
"O ministro da Justiça licenciado, Alexandre de Moraes, afirmou em sabatina que examina a sua indicação ao Supremo Tribunal Federal que a diferença entre homens e mulheres diminuiu na magistratura e que hoje entram mais mulheres do que homens ",Falso
"Em sabatina no Senado, o ministro da Justiça licenciado, Alexandre de Moraes, afirmou que obteve apoio de todas as grandes entidades nacionais, de magistrados e do Ministério Público.",Sem contexto
"Em sabatina no Senado, o ministro da Justiça licenciado, Alexandre de Moraes, afirmou que não será o revisor de casos da Operação Lava Jato caso se torne ministro do Supremo Tribunal Federal.",Verdadeiro
"Em sabatina por causa de sua indicação ao STF, o ministro da Justiça licenciado, Alexandre de Moraes, afirmou que a Lei de Drogas, de 2006, abriu caminho para que usuários fossem detidos como pequenos traficantes, aumentando o número de prisões por tráfico.",Verdadeiro
"Em sabatina no Senado, o ministro da Justiça licenciado, Alexandre de Moraes, citou dados sobre o projeto de audiências de custódia realizadas em São Paulo em 2015. Segundo ele, foram realizadas 14 mil audiências de custódia em 2015. Dessas, 55% resultaram em manutenção da prisão e 45% em liberdade provisória.",Verdadeiro
"Em entrevista ao jornal O Globo, o ministro da Defesa, Raul Jungmann, afirmou que os militares não são responsáveis por 45% do déficit da Previdência. Eles gerariam uma despesa de R$ 13 bilhões, não de R$ 34 bilhões.",Distorcido
"O senador Aécio Neves PSDB-MG, durante a sabatina da indicação de Alexandre de Moraes ao Supremo Tribunal Federal STF, afirmou que um projeto seu de 2015, que altera o modo como os indicados são sabatinados, não foi aprovado por falta de apoio do governo Dilma Rousseff",Falso
"Lindbergh Farias PT-RJ afirmou, no plenário do Senado, em 1 de dezembro, que, segundo dados do CNJ, 21 mil casos de abuso de autoridade foram catalogados em 2015.",Exagerado
"Em entrevista à Rádio Brasil Atual, a senadora Gleisi Hoffmann PT-PR afirmou que 80% de todas as pessoas que recebem aposentadoria pela Previdência Social ganham um salário mínimo.",Exagerado
"Segundo senador Alvaro Dias PV-PR, países mais endividados do que o Brasil administram melhor a sua dívida",Verdadeiro
"Senador afirmou que há 35 partidos registrados no TSE, que 28 estão representados no Congresso e que 52 estão sendo criados",Discutível
"Em entrevista ao programa Roda Viva, da TV Cultura, no dia 14 de novembro, o presidente Michel Temer PMDB afirmou que a alteração no déficit fiscal foi aprovada em duas ou três semanas pelo Congresso.",Distorcido
"Em entrevista ao programa Roda Viva, da TV Cultura, no dia 14 de novembro, o presidente Michel Temer PMDB afirmou que a votação da Desvinculação das Receitas da União, a DRU, estava paralisada há mais de dez meses e foi votada em um mês e meio, na Câmara e no Senado.",Distorcido
"Em entrevista ao programa Roda Viva, da TV Cultura, no dia 14 de novembro, o presidente Michel Temer PMDB afirmou que votou projeto de moralização das estatais em três meses.",Distorcido
"Em entrevista ao programa Roda Viva, da TV Cultura, no dia 14 de novembro, o presidente Michel Temer PMDB afirmou que a PEC do Teto de Gastos foi aprovada com a maior votação da história da Câmara.",Falso
"Em entrevista ao programa Roda Viva, da TV Cultura, no dia 14 de novembro, o presidente Michel Temer PMDB afirmou que todos os reajustes dados a funcionários públicos estavam previstos no orçamento.",Exagerado
"Em entrevista publicada pelo G1 na quinta-feira 24, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que não existe anistia para o caixa 2,  para um crime que não existe.",Falso
"O senador Lindbergh Farias PT-RJ afirmou, em 25 de outubro, que no déficit de 2015, de 10,34% do PIB, 8,5% foram de pagamento de juros para o sistema financeiro.",Distorcido
"O senador Alvaro Dias PV-PR afirmou, em 26 de outubro, que os governos de Lula e Dilma praticaram uma política de desonerações tributárias e de renúncia fiscal em que R$ 229 bilhões deixaram de ser arrecadados de 2012 a 2014.",Distorcido
"A senadora Vanessa Grazziotin PCdoB-AM afirmou, em 25 de outubro, que o teto de gastos no orçamento só serve para os gastos primários, ou seja, aquilo que se gasta com saúde, educação, cultura, ciência e tecnologia, segurança, agricultura, pagamento de pessoal, programas sociais. Os gastos financeiros estão fora desse limite de gastos. ",Verdadeiro
"O senador Ricardo Ferraço PSDB-ES afirmou que o PT deixou o País devendo 80% do PIB, de dívida bruta, e que se nada for feito essa dívida poderá chegar a 100% do Produto Interno Bruto em 2024, em 2025.",Exagerado
"Trecho do relatório da PEC 241 na Câmara, de autoria do deputado Darcísio Perondi PMDB-RS, destaca casos positivos da fixação de teto de gastos. Segundo o documento, todos os países que adotaram essa sistemática recuperaram sua economia. ",Exagerado
"O deputado Aliel Machado Rede-PR afirmou, durante reunião da CCJ, no dia 9 de agosto, que a PEC do teto de gastos  retrocede direitos constitucionais já garantidos, inclusive nas áreas da educação e da saúde.",Verdadeiro
"A senadora Simone Tebet PMDB-MS, presidente da Comissão Mista de Combate à Violência contra a Mulher, afirmou que 250 mil mulheres hoje estão vivas graças à Lei Maria da Penha.",Falso
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que a responsabilidade de eleger Eduardo Cunha e Waldir Maranhão foi de todos os deputados.",Falso
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que o DEM ajudou a derrubar a CPMF.",Sem contexto
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que a tese de que a CPMF acabou por completo não é verdadeira.",Verdadeiro
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que o Bolsa Família foi distribuído sem nenhum critério.",Falso
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que pessoas em muitas cidades deixam de assinar carteira de trabalho para receber o Bolsa Família.",Falso
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que as famílias e as empresas brasileiras estão excessivamente endividadas.",Distorcido
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que a irresponsabilidade fiscal gerou 14 milhões de desempregados e um crescimento negativo brutal no Brasil.",Exagerado
"O juiz Sérgio Moro, em audiência pública na comissão especial do PL 485016, que estabelece 10 medidas de combate à corrupção, afirmou que existem países mais corruptos do que o Brasil.",Verdadeiro
"Em discurso no Senado no dia 5 de julho, a senadora ngela Portela PT-RR afirmou que, nos últimos 13 anos, o governo federal passou a destinar mais recursos para educação.",Verdadeiro
"Em discurso no plenário da Câmara no dia 5 de julho, o deputado federal Mauro Pereira PMDB-RS afirmou que  mais de 60 mil pessoas têm o nome na Serasa e no SPC e que essas pessoas não estão conseguindo trabalhar e não estão conseguindo ser consumidoras no mercado. ",Falso
O senador José Medeiros PSD-MT afirmou que a causa do mau funcionamento da rede de celular é o número insuficiente de antenas.,Exagerado
"O deputado federal Leônidas Cristino PDT-CE afirmou que os estados do Nordeste não receberam nenhuma recompensa [na renegociação da dívida com a União por serem bons pagadores, apesar de atravessarem um período de seca sem precedentes.",Sem contexto
"O delegado Edson Moreira PR-MG, em discurso na Câmara no dia 28 de junho, afirmou que as drogas são responsáveis por 90% dos crimes violentos no país.",Falso
"Em discurso no plenário da Câmara, no dia 28 de junho, o deputado federal Zé Geraldo PT-PA disse que a perícia constatou que realmente a presidente Dilma não cometeu os crimes que foram alegados para se instalar o processo de impeachment nesta Câmara.",Falso
"Em discurso no Senado no dia 22 de junho, o senador Dario Berger PMDB-SC disse que hoje há um rombo nas contas públicas de aproximadamente R$ 170 bilhões.",Falso
"O deputado federal Silvio Torres PSDB-SP, secretário-geral do partido, durante discurso feito no plenário da Câmara no dia 14 de junho, disse que pode haver três anos de queda do PIB, algo nunca antes experimentado em nossa economia.",Verdadeiro
"A deputada federal rika Kokay PT-DF afirmou que o governo flexibilizou a meta fiscal para gastar R$ 170 bilhões, sem dizer de que forma fará isso.",Falso
"Em discurso no Senado, no dia 21 de junho, o senador João Capiberibe PSB-AP afirmou que a carga tributária do Canadá é semelhante à brasileira e não existe miséria, a população é inteiramente assistida, os serviços públicos funcionam, a saúde funciona, a educação é pública e gratuita, a Justiça também é pública.",Exagerado
"O deputado Eduardo Bolsonaro PSC-SP afirmou, em discurso na Câmara no dia 16, que imagens da internet mostram a Funai invadindo fazendas, com o apoio de homens armados da Força Nacional, para colocar índios dentro delas.",Falso
"Em discurso na Câmara no dia 16, o deputado federal Darcísio Perondi PMDB-RS afirmou que o governo gastou, no mínimo, duas vezes mais do que a receita nos últimos oito anos.",Falso
"O deputado federal Cidinho Santos PR-MT disse que os países representados no G20, num total de 20, representam 80% do que se produz no mundo na agricultura.",Sem contexto
"O relatório final da CPI do Senado sobre o assassinato de jovens, elaborado pelo senador Lindbergh Farias PT-RJ, afirma que a cada 23 minutos ocorre a morte de um jovem negro no Brasil.",Discutível
A deputada federal Jandira Feghali PCdoB-RJ afirmou que a previsão orçamentária foi feita na fase anterior.,Sem contexto
O deputado federal Silvio Costa PTdoB-PE afirmou que o projeto de reajuste do funcionalismo foi encaminhado pela presidente Dilma e não foi votado porque a base do governo provisório foi contra.,Falso
"O deputado federal Alberto Fraga DEM-DF afirmou que a oposição está querendo votar o reajuste do Judiciário, mas é a base do governo Michel Temer que está querendo votar.",Exagerado
O senador Romero Jucá PMDB-RR afirmou que a meta fiscal do governo Temer é um número realista.,Sem contexto
"O senador Lindbergh Farias PT-RJ afirmou que o déficit nos três primeiros meses do ano foi de R$ 15 bilhões, que a previsão de abril é de R$ 5 bilhões e que o governo Temer gastará R$ 150 bilhões para os outros oito meses, um crescimento de 300%. ",Exagerado
"O deputado federal Duarte Nogueira PSDB-SP afirmou que a presidente Dilma, em março deste ano, mandou novamente o pedido para que o PL-001 fosse modificado para um déficit fiscal de R$ 96,7 bilhões porque ela pedalou.",Falso
O deputado federal Davidson Magalhães PCdoB-BA disse que o governo está aumentando de maneira irresponsável a previsão de déficit orçamentário para R$ 170 bilhões.,Exagerado
O deputado federal José Carlos Aleluia DEM-BA afirmou que entrou com mandado de segurança no Supremo Tribunal Federal contra ato da Mesa tomado de forma irregular em que foram estabelecidas prerrogativas para o deputado afastado Eduardo Cunha.,Exagerado
